date,home_team,away_team,home_score,away_score,competition,city,country,neutral,world_cup,winner
2001,South Africa,France,23,32,2001 France rugby union tour,Johannesburg,South Africa,FALSE,FALSE,France
2001,South Africa,France,20,15,2001 France rugby union tour,Durban,South Africa,FALSE,FALSE,South Africa
2001,New Zealand,Argentina,67,19,2001 Argentina tour of New Zealand and Great Britain,Christchurch,New Zealand,FALSE,FALSE,New Zealand
2001,New Zealand,France,37,12,2001 French tour,Wellington,New Zealand,FALSE,FALSE,New Zealand
2001,South Africa,Italy,60,14,2001 Italy rugby union tour,Port Elizabeth,South Africa,FALSE,FALSE,South Africa
2001,Argentina,Italy,38,17,2001 Italy rugby union tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,Argentina
2001,South Africa,New Zealand,3,12,2001 Tri Nations Series,Cape Town,South Africa,FALSE,FALSE,New Zealand
2001,South Africa,Australia,20,15,2001 Tri Nations Series,Pretoria,South Africa,FALSE,FALSE,South Africa
2001,New Zealand,Australia,15,23,2001 Tri Nations Series,Dunedin,New Zealand,FALSE,FALSE,Australia
2001,Australia,South Africa,14,14,2001 Tri Nations Series,Perth,Australia,FALSE,FALSE,Draw
2001,New Zealand,South Africa,26,15,2001 Tri Nations Series,Auckland,New Zealand,FALSE,FALSE,New Zealand
2001,Australia,New Zealand,29,26,2001 Tri Nations Series,Sydney,Australia,FALSE,FALSE,Australia
2001,Scotland,Ireland,32,10,2001 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
2001,Wales,Ireland,6,36,2001 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,Ireland
2001,Ireland,England,20,14,2001 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2001,Wales,Argentina,16,30,2001 Autumn International,Cardiff,Wales,FALSE,FALSE,Argentina
2001,England,Australia,21,15,2001 Autumn International,London,England,FALSE,FALSE,England
2001,France,South Africa,20,10,2001 Autumn International,Saint-Denis,France,FALSE,FALSE,France
2001,France,Australia,14,13,2001 Australia tour of Europe,Marseille,France,FALSE,FALSE,France
2001,Ireland,New Zealand,29,40,2001 New Zealand rugby union tour,Dublin,Ireland,FALSE,FALSE,New Zealand
2001,Italy,South Africa,26,54,2001 autumn internationals,Genoa,Italy,FALSE,FALSE,South Africa
2001,Scotland,Argentina,16,25,2001 Autumn International,Edinburgh,Scotland,FALSE,FALSE,Argentina
2001,Scotland,New Zealand,6,37,2001 New Zealand rugby union tour,Edinburgh,Scotland,FALSE,FALSE,New Zealand
2001,England,South Africa,29,9,2001 Autumn International,London,England,FALSE,FALSE,England
2001,Wales,Australia,13,21,2001 Australia tour of Europe,Cardiff,Wales,FALSE,FALSE,Australia
2001,Argentina,New Zealand,20,24,"2004 New Zealand tour of Ireland, Scotland and Argentina",Buenos Aires,Argentina,FALSE,FALSE,New Zealand
2002,Scotland,England,3,29,2002 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,England
2002,France,Italy,33,12,2002 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2002,Ireland,Wales,54,10,2002 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2002,Wales,France,33,37,2002 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,France
2002,Italy,Scotland,12,29,2002 Six Nations Championship,Rome,Italy,FALSE,FALSE,Scotland
2002,England,Ireland,45,11,2002 Six Nations Championship,London,England,FALSE,FALSE,England
2002,Ireland,Scotland,43,22,2002 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2002,Wales,Italy,44,20,2002 Six Nations,Cardiff,Wales,FALSE,FALSE,Wales
2002,France,England,20,15,2002 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2002,Scotland,France,10,22,2002 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,France
2002,Ireland,Italy,32,17,2002 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2002,England,Wales,50,10,2002 Six Nations Championship,London,England,FALSE,FALSE,England
2002,Wales,Scotland,22,27,2002 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,Scotland
2002,France,Ireland,44,5,2002 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2002,Italy,England,9,45,2002 Six Nations Championship,Rome,Italy,FALSE,FALSE,England
2002,South Africa,Wales,34,19,2002 Wales tour of South Africa,Bloemfontein,South Africa,FALSE,FALSE,South Africa
2002,New Zealand,Italy,64,10,2002 Italy rugby union tour,Hamilton,New Zealand,FALSE,FALSE,New Zealand
2002,South Africa,Wales,19,8,2002 Wales tour of South Africa,Cape Town,South Africa,FALSE,FALSE,South Africa
2002,Argentina,France,28,27,2002 France tour of Argentina and Australia,Buenos Aires,Argentina,FALSE,FALSE,Argentina
2002,New Zealand,Ireland,15,6,2002 Ireland rugby union tour of New Zealand,Dunedin,New Zealand,FALSE,FALSE,New Zealand
2002,Argentina,England,18,26,2002 England tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,England
2002,New Zealand,Ireland,40,8,2002 Ireland rugby union tour of New Zealand,Auckland,New Zealand,FALSE,FALSE,New Zealand
2002,Australia,France,29,17,2002 France tour of Argentina and Australia,Melbourne,Australia,FALSE,FALSE,Australia
2002,Australia,France,31,25,2002 France tour of Argentina and Australia,Sydney,Australia,FALSE,FALSE,Australia
2002,South Africa,Argentina,49,29,2002 Argentina tour of South Africa and Europe,Springs,South Africa,FALSE,FALSE,South Africa
2002,New Zealand,Australia,12,6,2002 Tri Nations Series,Christchurch,New Zealand,FALSE,FALSE,New Zealand
2002,New Zealand,South Africa,41,20,2002 Tri Nations Series,Wellington,New Zealand,FALSE,FALSE,New Zealand
2002,Australia,South Africa,38,27,2002 Tri Nations Series,Brisbane,Australia,FALSE,FALSE,Australia
2002,Australia,New Zealand,16,14,2002 Tri Nations Series,Sydney,Australia,FALSE,FALSE,Australia
2002,South Africa,New Zealand,23,30,2002 Tri Nations Series,Durban,South Africa,FALSE,FALSE,New Zealand
2002,South Africa,Australia,33,31,2002 Tri Nations Series,Johannesburg,South Africa,FALSE,FALSE,South Africa
2002,Argentina,Australia,6,17,2002 Australia tour of Argentina and Europe,Buenos Aires,Argentina,FALSE,FALSE,Australia
2002,England,New Zealand,31,28,2002 Autumn International,London,England,FALSE,FALSE,England
2002,Ireland,Australia,18,9,2002 Autumn International,Dublin,Ireland,FALSE,FALSE,Ireland
2002,France,South Africa,30,10,2002 end-of-year rugby union internationals,Marseille,France,FALSE,FALSE,France
2002,Scotland,South Africa,21,6,2002 South Africa rugby union tour of Europe,Edinburgh,Scotland,FALSE,FALSE,Scotland
2002,England,Australia,32,31,2002 Autumn International,London,England,FALSE,FALSE,England
2002,France,New Zealand,20,20,2002 New Zealand tour of Europe,Saint-Denis,France,FALSE,FALSE,Draw
2002,Italy,Argentina,6,38,2002 Argentina rugby union tour of South Africa and Europe,Rome,Italy,FALSE,FALSE,Argentina
2002,Ireland,Argentina,16,7,2002 Autumn Internationals,Dublin,Ireland,FALSE,FALSE,Ireland
2002,England,South Africa,53,3,2002 Autumn International,London,England,FALSE,FALSE,England
2002,Italy,Australia,3,34,2002 Australia tour of Argentina and Europe,Genova,Italy,FALSE,FALSE,Australia
2002,Wales,New Zealand,17,43,2002 Autumn International,Cardiff,Wales,FALSE,FALSE,New Zealand
2003,England,France,25,17,2003 Six Nations Championship,London,England,FALSE,FALSE,England
2003,Italy,Wales,30,22,2003 Six Nations,Rome,Italy,FALSE,FALSE,Italy
2003,Scotland,Ireland,6,36,2003 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Ireland
2003,Italy,Ireland,13,37,2003 Six Nations Championship,Rome,Italy,FALSE,FALSE,Ireland
2003,Wales,England,9,26,2003 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,England
2003,France,Scotland,38,3,2003 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2003,Scotland,Wales,30,22,2003 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
2003,Ireland,France,15,12,2003 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2003,England,Italy,40,5,2003 Six Nations Championship,London,England,FALSE,FALSE,England
2003,England,Scotland,40,9,2003 Six Nations Championship,London,England,FALSE,FALSE,England
2003,Wales,Ireland,24,25,2003 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,Ireland
2003,Italy,France,27,53,2003 Six Nations Championship,Rome,Italy,FALSE,FALSE,France
2003,France,Wales,33,5,2003 Six Nations Championship,Paris,France,FALSE,FALSE,France
2003,Scotland,Italy,33,25,2003 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
2003,Ireland,England,6,42,2003 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,England
2003,Australia,Ireland,45,16,2003 Ireland tour of Oceania,Perth,Australia,FALSE,FALSE,Australia
2003,South Africa,Scotland,29,25,2003 Scotland rugby union tour of South Africa,Durban,South Africa,FALSE,FALSE,South Africa
2003,South Africa,Scotland,28,19,2003 Scotland rugby union tour of South Africa,Johannesburg,South Africa,FALSE,FALSE,South Africa
2003,Argentina,France,10,6,2003 France tour of Argentina and New Zealand,Buenos Aires,Argentina,FALSE,FALSE,Argentina
2003,New Zealand,England,13,15,2003 England rugby union tour of Australasia,Wellington,New Zealand,FALSE,FALSE,England
2003,Australia,Wales,30,10,2003 Wales tour of Australia and New Zealand,Sydney,Australia,FALSE,FALSE,Australia
2003,Argentina,France,33,32,2003 France tour of Argentina and New Zealand,Buenos Aires,Argentina,FALSE,FALSE,Argentina
2003,Australia,England,14,25,2003 England tour of Australia and New Zealand,Melbourne,Australia,FALSE,FALSE,England
2003,New Zealand,Wales,55,3,2003 Wales tour of Australia and New Zealand,Hamilton,New Zealand,FALSE,FALSE,New Zealand
2003,New Zealand,France,31,23,2003 French tour,Christchurch,New Zealand,FALSE,FALSE,New Zealand
2003,South Africa,Argentina,26,25,2003 Argentina tour of South Africa,Port Elizabeth,South Africa,FALSE,FALSE,South Africa
2003,South Africa,Australia,26,22,2003 Tri Nations Series,Cape Town,South Africa,FALSE,FALSE,South Africa
2003,South Africa,New Zealand,16,52,2003 Tri Nations Series,Pretoria,South Africa,FALSE,FALSE,New Zealand
2003,Australia,New Zealand,21,50,2003 Tri Nations Series,Sydney,Australia,FALSE,FALSE,New Zealand
2003,Australia,South Africa,29,9,2003 Tri Nations Series,Brisbane,Australia,FALSE,FALSE,Australia
2003,New Zealand,South Africa,19,11,2003 Tri Nations Series,Dunedin,New Zealand,FALSE,FALSE,New Zealand
2003,New Zealand,Australia,21,17,2003 Tri Nations Series,Auckland,New Zealand,FALSE,FALSE,New Zealand
2003,Ireland,Wales,35,12,2003 Rugby World Cup warm-up tests,Dublin,Ireland,FALSE,FALSE,Ireland
2003,Wales,England,9,43,2003 Rugby World Cup warm-up,Cardiff,Wales,FALSE,FALSE,England
2003,Scotland,Italy,47,15,2003 Rugby World Cup warm-up matches,Edinburgh,Scotland,FALSE,FALSE,Scotland
2003,France,England,17,16,2003 Rugby World Cup warm-up,Marseille,France,FALSE,FALSE,France
2003,Ireland,Italy,61,6,2003 Rugby World Cup warm-up matches,Limerick,Ireland,FALSE,FALSE,Ireland
2003,Wales,Scotland,23,9,2003 Rugby World Cup warm-up,Cardiff,Wales,FALSE,FALSE,Wales
2003,Scotland,Ireland,10,29,2003 Rugby World Cup warm-up tests,Edinburgh,Scotland,FALSE,FALSE,Ireland
2003,England,France,45,14,2003 Rugby World Cup warm-up,London,England,FALSE,FALSE,England
2003,Australia,Argentina,24,8,2003 Rugby World Cup Pool match,Sydney,Australia,FALSE,TRUE,Australia
2003,New Zealand,Italy,70,7,2003 Rugby World Cup,Melbourne,Australia,TRUE,TRUE,New Zealand
2003,England,South Africa,25,6,2003 Rugby World Cup Pool C,Perth,Australia,TRUE,TRUE,England
2003,Italy,Wales,15,27,2003 Rugby World Cup Pool D,Canberra,Australia,TRUE,TRUE,Wales
2003,France,Scotland,51,9,2003 Rugby World Cup,Sydney,Australia,TRUE,TRUE,France
2003,Ireland,Argentina,16,15,2003 Rugby World Cup,Adelaide,Australia,TRUE,TRUE,Ireland
2003,Australia,Ireland,17,16,2003 Rugby World Cup Pool match,Melbourne,Australia,FALSE,TRUE,Australia
2003,New Zealand,Wales,53,37,2003 Rugby World Cup Pool match,Sydney,Australia,TRUE,TRUE,New Zealand
2003,Australia,Scotland,33,16,2003 Rugby World Cup Quarter-final,Brisbane,Australia,FALSE,TRUE,Australia
2003,England,Wales,28,17,2003 Rugby World Cup quarter-final,Brisbane,Australia,TRUE,TRUE,England
2003,France,Ireland,43,21,2003 Rugby World Cup,Melbourne,Australia,TRUE,TRUE,France
2003,New Zealand,South Africa,29,9,2003 Rugby World Cup,Melbourne,Australia,TRUE,TRUE,New Zealand
2003,Australia,New Zealand,22,10,2003 Rugby World Cup Semi-final,Sydney,Australia,FALSE,TRUE,Australia
2003,England,France,24,7,2003 Rugby World Cup semi-final,Sydney,Australia,TRUE,TRUE,England
2003,New Zealand,France,40,13,2003 Rugby World Cup,Sydney,Australia,TRUE,TRUE,New Zealand
2003,Australia,England,17,20,2003 Rugby World Cup Final,Sydney,Australia,FALSE,TRUE,England
2004,France,Ireland,35,17,2004 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2004,Wales,Scotland,23,10,2004 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
2004,Italy,England,9,50,2004 Six Nations Championship,Rome,Italy,FALSE,FALSE,England
2004,France,Italy,25,0,2004 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2004,Scotland,England,13,35,2004 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,England
2004,Ireland,Wales,36,15,2004 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2004,Italy,Scotland,20,14,2004 Six Nations Championship,Rome,Italy,FALSE,FALSE,Italy
2004,England,Ireland,13,19,2004 Six Nations Championship,London,England,FALSE,FALSE,Ireland
2004,Wales,France,22,29,2004 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,France
2004,Ireland,Italy,19,3,2004 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2004,England,Wales,31,21,2004 Six Nations Championship,London,England,FALSE,FALSE,England
2004,Scotland,France,0,31,2004 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,France
2004,Ireland,Scotland,37,16,2004 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2004,Wales,Italy,44,10,2004 Six Nations,Cardiff,Wales,FALSE,FALSE,Wales
2004,France,England,24,21,2004 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2004,Argentina,Wales,50,44,2004 Wales tour of Argentina and South Africa,Tucumán,Argentina,FALSE,FALSE,Argentina
2004,New Zealand,England,36,3,2004 England rugby union tour of Australasia,Dunedin,New Zealand,FALSE,FALSE,New Zealand
2004,South Africa,Ireland,31,17,2004 Ireland rugby union tour of South Africa,Bloemfontein,South Africa,FALSE,FALSE,South Africa
2004,Australia,Scotland,35,15,2004 Scotland tour of Australia and New Zealand,Melbourne,Australia,FALSE,FALSE,Australia
2004,Argentina,Wales,20,35,2004 Wales tour of Argentina and South Africa,Buenos Aires,Argentina,FALSE,FALSE,Wales
2004,New Zealand,England,36,12,2004 England rugby union tour of Australasia,Auckland,New Zealand,FALSE,FALSE,New Zealand
2004,South Africa,Ireland,26,17,2004 Ireland rugby union tour of South Africa,Cape Town,South Africa,FALSE,FALSE,South Africa
2004,Australia,Scotland,34,13,2004 Scotland tour of Australia and New Zealand,Sydney,Australia,FALSE,FALSE,Australia
2004,New Zealand,Argentina,41,7,2004 Argentina tour of New Zealand and Europe,Hamilton,New Zealand,FALSE,FALSE,New Zealand
2004,Australia,England,51,15,2004 England tour of Australia and New Zealand,Brisbane,Australia,FALSE,FALSE,Australia
2004,South Africa,Wales,53,18,Wales tour of Argentina and South Africa,Pretoria,South Africa,FALSE,FALSE,South Africa
2004,New Zealand,Australia,16,7,2004 Tri Nations Series,Wellington,New Zealand,FALSE,FALSE,New Zealand
2004,New Zealand,South Africa,23,21,2004 Tri Nations Series,Christchurch,New Zealand,FALSE,FALSE,New Zealand
2004,Australia,South Africa,30,26,2004 Tri Nations Series,Perth,Australia,FALSE,FALSE,Australia
2004,Australia,New Zealand,23,18,2004 Tri Nations Series,Sydney,Australia,FALSE,FALSE,Australia
2004,South Africa,New Zealand,40,26,2004 Tri Nations Series,Johannesburg,South Africa,FALSE,FALSE,South Africa
2004,South Africa,Australia,23,19,2004 Tri Nations Series,Durban,South Africa,FALSE,FALSE,South Africa
2004,Scotland,Australia,14,31,2004 Autumn International,Edinburgh,Scotland,FALSE,FALSE,Australia
2004,Wales,South Africa,36,38,2004 end-of-year test,Cardiff,Wales,FALSE,FALSE,South Africa
2004,Italy,New Zealand,10,59,2004 end-of-year internationals,Rome,Italy,FALSE,FALSE,New Zealand
2004,Ireland,South Africa,17,12,2004 end-of-year test,Dublin,Ireland,FALSE,FALSE,Ireland
2004,France,Australia,27,14,2004 Autumn International,Saint-Denis,France,FALSE,FALSE,France
2004,England,South Africa,32,16,2004 Autumn International,London,England,FALSE,FALSE,England
2004,France,Argentina,14,24,2004 Autumn International,Marseille,France,FALSE,FALSE,Argentina
2004,Scotland,Australia,17,31,2004 Autumn International,Glasgow,Scotland,FALSE,FALSE,Australia
2004,Wales,New Zealand,25,26,2004 Autumn International,Cardiff,Wales,FALSE,FALSE,New Zealand
2004,Scotland,South Africa,10,45,2004 Autumn Internationals,Edinburgh,Scotland,FALSE,FALSE,South Africa
2004,France,New Zealand,6,45,2004 end of year rugby union tests,Saint-Denis,France,FALSE,FALSE,New Zealand
2004,England,Australia,19,21,2004 Autumn International,London,England,FALSE,FALSE,Australia
2004,Ireland,Argentina,21,19,2004 Autumn Internationals,Dublin,Ireland,FALSE,FALSE,Ireland
2004,Argentina,South Africa,7,39,2004 end-of-year test,Buenos Aires,Argentina,FALSE,FALSE,South Africa
2005,Wales,England,11,9,2005 Six Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
2005,Italy,Ireland,17,28,2005 Six Nations Championship,Rome,Italy,FALSE,FALSE,Ireland
2005,Italy,Wales,8,38,2005 Six Nations,Rome,Italy,FALSE,FALSE,Wales
2005,Scotland,Ireland,13,40,2005 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Ireland
2005,England,France,17,18,2005 Six Nations Championship,London,England,FALSE,FALSE,France
2005,Scotland,Italy,18,10,2005 Six Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
2005,France,Wales,18,24,2005 Six Nations Championship,Paris,France,FALSE,FALSE,Wales
2005,Ireland,England,19,13,2005 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
2005,France,Scotland,16,9,2005 Six Nations Championship,Saint-Denis,France,FALSE,FALSE,France
2005,England,Italy,39,7,2005 Six Nations Championship,London,England,FALSE,FALSE,England
2005,Ireland,France,19,26,2005 Six Nations Championship,Dublin,Ireland,FALSE,FALSE,France
